@relation 'Relase 4 integrated-weka.filters.unsupervised.attribute.Remove-R29-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R4'

@attribute 'Filters result' {PASSED,FAILED}
@attribute 'Gross profit (IS)' numeric
@attribute 'Gross loss (IS)' numeric
@attribute 'numberof profits (IS)' numeric
@attribute 'numberof trades (IS)' numeric
@attribute '\% Profitable Months (IS)' numeric
@attribute '# of profits (IS)' numeric
@attribute '# of trades (IS)' numeric
@attribute '# of losses (IS)' numeric
@attribute 'Worst Year Profit (IS)' numeric
@attribute 'Annual \% Return (IS)' numeric
@attribute 'CAGR (IS)' numeric
@attribute 'CalmarRatio (IS)' numeric
@attribute 'Avg. \% Profit Per Year (IS)' numeric
@attribute 'AvgProfit Per Year (IS)' numeric
@attribute 'Standard Deviation of Profit Per Year (IS)' numeric
@attribute 'Varianceof Profit Per Year (IS)' numeric
@attribute 'Net profit (IS)' numeric
@attribute 'Net profit in pips (IS)' numeric
@attribute 'Avg. Yearly Profit In Pips (IS)' numeric
@attribute 'Standard Deviation of Yearly Profit In Pips (IS)' numeric
@attribute 'Variance of Yearly Profit In Pips (IS)' numeric
@attribute 'Variance of Profit Per Year (IS)' numeric
@attribute 'Count Of Losing Years (IS)' numeric
@attribute 'Coefficient of Variation' numeric

@data
FAILED,10625.4,4523.4,26,46,63.64,26,46,20,-499.5,7.63,6.14,0.94,7.63,762.75,603.76,364524.51,6102,678,84.75,67.08,4500.3,364524.51,1,0.791504
FAILED,11799.9,5175.9,26,46,63.64,26,46,20,-685.8,8.28,6.56,0.9,8.28,828,768.92,591231.55,6624,736,92,85.44,7299.16,591231.55,1,0.928696
FAILED,10408.5,4793.4,23,40,54.55,23,40,17,-663.3,7.02,5.73,0.81,7.02,701.88,781.6,610896.4,5615.1,623.9,77.99,86.84,7541.93,610896.4,2,1.113476
FAILED,9623.7,3324.6,22,36,63.64,22,36,14,-598.5,7.87,6.3,0.97,7.87,787.38,624.92,390521.14,6299.1,699.9,87.49,69.44,4821.25,390521.14,1,0.793691
FAILED,11077.2,3803.4,23,37,63.64,23,37,14,-711,9.09,7.07,0.92,9.09,909.13,904.24,817647.99,7273.8,808.2,101.02,100.47,10094.42,817647.99,1,0.994556
FAILED,10163.7,3893.4,22,36,63.64,22,36,14,-639.9,7.84,6.27,0.91,7.84,783.75,764.94,585132.97,6270.3,696.7,87.09,84.99,7223.86,585132.97,1,0.975887
FAILED,11319.3,4995,31,49,63.64,31,49,18,-499.5,7.91,6.32,0.98,7.91,790.5,615.02,378244.28,6324.3,702.7,87.84,68.34,4669.68,378244.28,1,0.778005
FAILED,11428.2,4256.1,23,38,54.55,23,38,15,-753.3,8.97,6.99,0.89,8.97,896.5,940.7,884920.23,7172.1,796.9,99.61,104.52,10924.94,884920.23,2,1.049292
FAILED,10256.4,4392.9,23,37,63.64,23,37,14,-574.2,7.33,5.94,0.81,7.33,732.88,575.58,331286.74,5863.5,651.5,81.44,63.95,4089.96,331286.74,1,0.785241
FAILED,10668.6,5070.6,26,45,63.64,26,45,19,-719.1,7,5.71,0.76,7,699.75,670.17,449133.66,5598,622,77.75,74.46,5544.86,449133.66,1,0.957685
FAILED,11190.6,4130.1,24,38,54.55,24,38,14,-852.3,8.83,6.91,0.81,8.82,882.5,984.28,968801.5,7060.5,784.5,98.06,109.36,11960.51,968801.5,2,1.115236
FAILED,9495.9,4126.5,21,35,63.64,21,35,14,-609.3,6.71,5.52,0.79,6.71,671.13,602.47,362971.29,5369.4,596.6,74.57,66.94,4481.13,362971.29,1,0.89768
FAILED,10231.2,4756.5,26,46,63.64,26,46,20,-552.6,6.84,5.61,0.83,6.84,684.25,584.56,341713.48,5474.7,608.3,76.04,64.95,4218.68,341713.48,1,0.854156
FAILED,9118.8,3897,20,34,63.64,20,34,14,-576,6.53,5.39,0.88,6.53,652.63,571.42,326521.3,5221.8,580.2,72.52,63.49,4031.13,326521.3,1,0.875483
FAILED,12857.4,5184.9,27,43,63.64,27,43,16,-711,9.59,7.38,0.99,9.59,959,909.16,826573,7672.5,852.5,106.56,101.02,10204.6,826573,1,0.948011
PASSED,6670.8,2553.3,23,37,72.73,23,37,14,81.9,5.15,4.4,0.75,5.15,514.63,398.39,158717.16,4117.5,457.5,57.19,44.27,1959.47,158717.16,0,0.774086
FAILED,9725.4,3986.1,23,37,63.64,23,37,14,-395.1,7.17,5.83,0.84,7.17,717.38,564.88,319092.11,5739.3,637.7,79.71,62.76,3939.41,319092.11,1,0.787354
FAILED,10236.6,3924.9,22,35,63.64,22,35,13,-395.1,7.89,6.31,0.94,7.89,788.88,617.59,381417.46,6311.7,701.3,87.66,68.62,4708.86,381417.46,1,0.782797
PASSED,9292.5,3845.7,20,35,54.55,20,35,15,-663.3,6.81,5.59,0.78,6.81,680.75,745.82,556247.63,5446.8,605.2,75.65,82.87,6867.26,556247.63,2,1.09544
PASSED,9506.7,3709.8,21,36,63.64,21,36,15,-385.2,7.25,5.88,0.99,7.25,724.5,569.88,324759.29,5796.9,644.1,80.51,63.32,4009.37,324759.29,1,0.786486
FAILED,9088.2,3897,20,34,63.64,20,34,14,-576,6.49,5.37,0.88,6.49,648.88,569.82,324697.62,5191.2,576.8,72.1,63.31,4008.61,324697.62,1,0.878086
FAILED,10267.2,3605.4,21,36,63.64,21,36,15,-666,8.33,6.59,0.93,8.33,832.63,736.45,542361.57,6661.8,740.2,92.53,81.83,6695.82,542361.57,1,0.884362
FAILED,10516.5,4356,29,47,63.64,29,47,18,-685.8,7.7,6.18,0.8,7.7,770,756.36,572074.83,6160.5,684.5,85.56,84.04,7062.65,572074.83,1,0.982235
PASSED,5576.4,2329.2,23,34,72.73,23,34,11,2.7,4.06,3.58,0.74,4.06,405.88,326.42,106552.66,3247.2,360.8,45.1,36.27,1315.47,106552.66,0,0.804213
FAILED,9406.8,3979.8,21,34,63.64,21,34,13,-609.3,6.78,5.57,0.8,6.78,678.38,604.65,365605.41,5427,603,75.38,67.18,4513.65,365605.41,1,0.891218
FAILED,10278,3413.7,22,35,63.64,22,35,13,-685.8,8.58,6.75,0.91,8.58,858,803.9,646253.02,6864.3,762.7,95.34,89.32,7978.43,646253.02,1,0.936858
FAILED,10585.8,4511.7,27,42,63.64,27,42,15,-475.2,7.59,6.11,0.76,7.59,759.25,558.48,311897.77,6074.1,674.9,84.36,62.05,3850.59,311897.77,1,0.735538
PASSED,10386.9,3501,21,35,63.64,21,35,14,-586.8,8.61,6.77,0.96,8.61,860.63,770.49,593650.61,6885.9,765.1,95.64,85.61,7329.02,593650.61,1,0.895128
PASSED,5890.5,2065.5,21,34,63.64,21,34,13,-43.2,4.78,4.13,0.83,4.78,478.13,339.21,115061.67,3825,425,53.13,37.69,1420.51,115061.67,1,0.709392
PASSED,10221.3,5035.5,24,41,63.64,24,41,16,-742.5,6.48,5.36,0.71,6.48,648.13,663.9,440768.14,5185.8,576.2,72.03,73.77,5441.58,440768.14,1,1.024157
FAILED,10248.3,3509.1,22,34,63.64,22,34,12,-765,8.42,6.65,0.89,8.42,842.38,785.94,617707.21,6739.2,748.8,93.6,87.33,7626.01,617707.21,1,0.933013
FAILED,9214.2,3903.3,20,34,63.64,20,34,13,-742.5,6.64,5.47,0.72,6.64,663.75,667.92,446123.49,5310.9,590.1,73.76,74.21,5507.7,446123.49,1,1.006101
PASSED,9520.2,3648.6,21,35,63.64,21,35,14,-385.2,7.34,5.94,1.01,7.34,733.88,580.62,337115.94,5871.6,652.4,81.55,64.51,4161.92,337115.94,1,0.791048
FAILED,9701.1,3324.6,22,36,63.64,22,36,14,-598.5,7.97,6.36,0.98,7.97,797,646.9,418477.59,6376.5,708.5,88.56,71.88,5166.39,418477.59,1,0.811653
PASSED,6927.3,2505.6,23,35,72.73,23,35,12,81.9,5.53,4.68,0.8,5.53,552.63,398.86,159089.97,4421.7,491.3,61.41,44.32,1964.07,159089.97,0,0.721707
PASSED,9594,3697.2,22,37,63.64,22,37,15,-385.2,7.37,5.97,1.02,7.37,737,585,342230.5,5896.8,655.2,81.9,65,4225.07,342230.5,1,0.793651
FAILED,9893.7,3324.6,22,36,63.64,22,36,14,-598.5,8.21,6.52,1.02,8.21,821.13,651.66,424655.05,6569.1,729.9,91.24,72.41,5242.65,424655.05,1,0.793621
FAILED,10359,4383.9,24,37,63.64,24,37,13,-475.2,7.47,6.03,0.75,7.47,746.88,554.46,307429.1,5975.1,663.9,82.99,61.61,3795.42,307429.1,1,0.742379
PASSED,23010.3,10367.1,23,34,66.67,23,34,11,-2687.4,15.8,10.76,0.29,15.8,1580.38,3076.02,9461885.08,12643.2,1404.8,175.6,341.78,116813.4,9461885.08,3,1.946355
PASSED,7346.7,3109.5,25,36,46.15,25,36,11,-375.3,5.3,4.51,0.72,5.3,529.63,669,447560.23,4237.2,470.8,58.85,74.33,5525.43,447560.23,2,1.263042
PASSED,7666.2,3092.4,23,36,38.46,23,36,13,-344.7,5.72,4.82,0.83,5.72,571.63,883.47,780516.97,4573.8,508.2,63.52,98.16,9636.01,780516.97,3,1.54534
FAILED,6562.8,2708.1,21,36,30.77,21,36,15,-239.4,4.82,4.16,0.73,4.82,481.75,775.29,601070.63,3854.7,428.3,53.54,86.14,7420.62,601070.63,4,1.608891
PASSED,7818.3,3109.5,24,35,46.15,24,35,11,-375.3,5.89,4.94,0.79,5.89,588.5,782.98,613065.33,4708.8,523.2,65.4,87,7568.71,613065.33,2,1.330275
FAILED,5494.5,1860.3,22,36,53.85,22,36,14,-284.4,4.54,3.95,0.75,4.54,454.25,548.32,300649.88,3634.2,403.8,50.47,60.92,3711.73,300649.88,1,1.207054
FAILED,8098.2,2088.9,22,35,38.46,22,35,13,-277.2,7.51,6.06,1.33,7.51,751.13,987.99,976129.38,6009.3,667.7,83.46,109.78,12050.98,976129.38,3,1.315361
FAILED,3488.4,1365.3,21,35,46.15,21,35,14,-113.4,2.65,2.44,0.76,2.65,265.38,252.24,63627.21,2123.1,235.9,29.49,28.03,785.52,63627.21,2,0.950492
PASSED,7432.2,2745.9,22,37,46.15,22,37,15,-328.5,5.86,4.92,0.84,5.86,585.75,851.19,724518.17,4686.3,520.7,65.09,94.58,8944.67,724518.17,2,1.453065
FAILED,6552.9,2708.1,21,36,30.77,21,36,15,-239.4,4.81,4.15,0.73,4.81,480.5,772.7,597072.7,3844.8,427.2,53.4,85.86,7371.27,597072.7,4,1.607865
PASSED,7368.3,2745.9,21,36,46.15,21,36,15,-328.5,5.78,4.86,0.83,5.78,577.75,833.59,694870.86,4622.4,513.6,64.2,92.62,8578.65,694870.86,2,1.442679
PASSED,7948.8,3150.9,26,38,46.15,26,38,12,-375.3,6,5.02,0.8,6,599.63,779.77,608043.31,4797.9,533.1,66.64,86.64,7506.71,608043.31,2,1.30012
PASSED,7590.6,3092.4,22,35,38.46,22,35,13,-344.7,5.62,4.75,0.82,5.62,562.25,862.67,744200.62,4498.2,499.8,62.47,95.85,9187.66,744200.62,3,1.534336
FAILED,6525,2708.1,20,35,30.77,20,35,15,-239.4,4.77,4.12,0.72,4.77,477,765.45,585921.13,3816.9,424.1,53.01,85.05,7233.59,585921.13,4,1.604414
PASSED,7096.5,3122.1,20,35,38.46,20,35,15,-255.6,4.97,4.27,0.73,4.97,496.75,766.67,587781.98,3974.4,441.6,55.2,85.19,7256.57,587781.98,3,1.543297
PASSED,7166.7,2957.4,21,36,38.46,21,36,15,-375.3,5.26,4.49,0.84,5.26,526.13,798.94,638306.11,4209.3,467.7,58.46,88.77,7880.32,638306.11,3,1.518474
PASSED,7075.8,2957.4,20,35,38.46,20,35,15,-375.3,5.15,4.41,0.82,5.15,514.75,777.31,604207.95,4118.4,457.6,57.2,86.37,7459.36,604207.95,3,1.509965
FAILED,4410,1573.2,23,35,53.85,23,35,12,-7.2,3.55,3.17,0.71,3.55,354.5,265.67,70579.36,2836.8,315.2,39.4,29.52,871.35,70579.36,1,0.749239
FAILED,8095.5,2088.9,24,37,38.46,24,37,13,-277.2,7.51,6.06,1.33,7.51,750.75,980.8,961975,6006.6,667.4,83.43,108.98,11876.23,961975,3,1.306245
PASSED,7233.3,2745.9,21,36,46.15,21,36,15,-328.5,5.61,4.74,0.81,5.61,560.88,795.99,633593.09,4487.4,498.6,62.32,88.44,7822.14,633593.09,2,1.419127
PASSED,7867.8,3109.5,26,37,46.15,26,37,11,-375.3,5.95,4.99,0.8,5.95,594.75,795.78,633258.29,4758.3,528.7,66.09,88.42,7818,633258.29,2,1.337873
PASSED,6940.8,2957.4,21,36,38.46,21,36,15,-375.3,4.98,4.28,0.8,4.98,497.88,746.26,556902.7,3983.4,442.6,55.32,82.92,6875.34,556902.7,3,1.498915
FAILED,6471.9,2708.1,21,36,30.77,21,36,15,-239.4,4.7,4.07,0.71,4.7,470.38,751.78,565167.55,3763.8,418.2,52.28,83.53,6977.38,565167.55,4,1.597743
PASSED,8803.8,2998.8,26,36,38.46,26,36,10,-302.4,7.26,5.89,0.78,7.26,725.63,979.27,958970.09,5805,645,80.62,108.81,11839.14,958970.09,3,1.349665
FAILED,5768.1,1860.3,21,35,53.85,21,35,14,-284.4,4.88,4.21,0.79,4.89,488.38,623.85,389188.58,3907.8,434.2,54.27,69.32,4804.8,389188.58,1,1.277317
PASSED,9558.9,4028.4,29,45,38.46,29,45,16,-302.4,6.91,5.66,0.75,6.91,691.25,932.41,869379.77,5530.5,614.5,76.81,103.6,10733.08,869379.77,3,1.348783
PASSED,7440.3,3092.4,23,36,38.46,23,36,13,-344.7,5.43,4.62,0.8,5.43,543.38,822.02,675713.85,4347.9,483.1,60.39,91.34,8342.15,675713.85,3,1.512502
PASSED,9171.9,3563.1,26,37,38.46,26,37,11,-302.4,7.01,5.72,0.75,7.01,701,942.98,889204.44,5608.8,623.2,77.9,104.78,10977.83,889204.44,3,1.345058
PASSED,9394.2,3602.7,27,40,38.46,27,40,13,-302.4,7.24,5.88,0.77,7.24,723.88,977.16,954837.1,5791.5,643.5,80.44,108.57,11788.11,954837.1,3,1.349702
PASSED,7490.7,2745.9,20,35,46.15,20,35,15,-328.5,5.93,4.97,0.85,5.93,593,868.26,753875.3,4744.8,527.2,65.9,96.47,9307.1,753875.3,2,1.463885
PASSED,7484.4,3248.1,24,40,38.46,24,40,16,-375.3,5.3,4.51,0.84,5.3,529.5,809.58,655412.3,4236.3,470.7,58.84,89.95,8091.51,655412.3,3,1.528722
PASSED,7635.6,3092.4,22,35,38.46,22,35,13,-344.7,5.68,4.79,0.83,5.68,567.88,875.02,765666.88,4543.2,504.8,63.1,97.22,9452.68,765666.88,3,1.540729
FAILED,6426.9,2708.1,21,36,30.77,21,36,15,-239.4,4.65,4.03,0.71,4.65,464.75,740.31,548062.63,3718.8,413.2,51.65,82.26,6766.2,548062.63,4,1.592643
PASSED,6703.2,2957.4,22,37,38.46,22,37,15,-375.3,4.68,4.06,0.76,4.68,468.13,689.58,475525.05,3745.8,416.2,52.03,76.62,5870.68,475525.05,3,1.472612
FAILED,4808.7,1737,22,35,46.15,22,35,13,-331.2,3.84,3.4,0.72,3.84,383.88,548.58,300935.25,3071.7,341.3,42.66,60.95,3715.25,300935.25,2,1.428739
PASSED,7594.2,2745.9,21,36,46.15,21,36,15,-328.5,6.06,5.07,0.87,6.06,606,897.96,806326.03,4848.3,538.7,67.34,99.77,9954.64,806326.03,2,1.481586
PASSED,18918.9,14583.6,20,35,46.67,20,35,15,-6136.2,5.42,4.6,0.07,5.42,541.88,3451.6,11913570.18,4335.3,481.7,60.21,383.51,147081.12,11913570.18,3,6.36954
PASSED,4301.1,1687.5,24,35,45.45,24,35,11,-54,3.27,2.94,0.86,3.27,326.63,353.21,124755.4,2613.6,290.4,36.3,39.25,1540.19,124755.4,2,1.081267
PASSED,4206.6,1599.3,24,34,45.45,24,34,10,-54,3.26,2.94,0.85,3.26,325.88,354.74,125841.49,2607.3,289.7,36.21,39.42,1553.6,125841.49,2,1.08865
PASSED,7349.4,4185,22,34,54.55,22,34,12,-1387.8,3.96,3.5,0.2,3.95,395.5,883.95,781359.21,3164.4,351.6,43.95,98.22,9646.41,781359.21,2,2.234812
PASSED,5171.4,2068.2,22,37,46.15,22,37,15,-354.6,3.88,3.44,0.76,3.88,387.88,552.11,304826.89,3103.2,344.8,43.1,61.35,3763.29,304826.89,2,1.423434
PASSED,5214.6,2068.2,22,37,46.15,22,37,15,-354.6,3.93,3.48,0.78,3.93,393.25,556.16,309317.54,3146.4,349.6,43.7,61.8,3818.74,309317.54,2,1.414188
PASSED,22399.2,12710.7,22,37,60,22,37,15,-1578.6,12.11,8.84,0.34,12.11,1211,1406.67,1978728.67,9688.5,1076.5,134.56,156.3,24428.75,1978728.67,2,1.161564
FAILED,4864.72,1092.08,24,34,54.55,24,34,10,-83.95,4.72,4.08,1.17,4.72,471.5,376.08,141435.53,3772.64,516.8,64.6,51.52,2654.07,141435.53,2,0.797523
FAILED,5018.75,1278.23,22,32,72.73,22,32,10,76.65,4.68,4.05,0.73,4.68,467.5,383.59,147139.42,3740.52,512.4,64.05,52.55,2761.11,147139.42,0,0.820453
FAILED,7267.88,1706.74,26,34,63.64,26,34,8,-219.73,6.95,5.68,0.8,6.95,695.13,672.63,452425.14,5561.14,761.8,95.23,92.14,8489.87,452425.14,1,0.967552
FAILED,7065.67,1532.27,28,34,72.73,28,34,6,65.7,6.92,5.66,0.78,6.92,691.63,462.81,214193.57,5533.4,758,94.75,63.4,4019.39,214193.57,0,0.669129
FAILED,6940.11,1532.27,27,33,63.64,27,33,6,-40.88,6.76,5.55,0.77,6.76,675.88,508.13,258197.66,5407.84,740.8,92.6,69.61,4845.14,258197.66,1,0.751728
FAILED,4791.72,1092.08,24,34,54.55,24,34,10,-83.95,4.62,4.01,1.15,4.63,462.38,365.55,133625.22,3699.64,506.8,63.35,50.08,2507.51,133625.22,2,0.790529
FAILED,4755.95,1303.78,21,32,54.55,21,32,11,-51.1,4.32,3.78,0.77,4.32,431.5,361.78,130886.83,3452.17,472.9,59.11,49.56,2456.12,130886.83,2,0.838437
FAILED,4935.53,1051.2,24,33,54.55,24,33,9,-83.95,4.86,4.19,1.2,4.86,485.5,393.71,155008.15,3884.33,532.1,66.51,53.93,2908.77,155008.15,2,0.810856
FAILED,5094.67,1271.66,23,32,63.64,23,32,9,-226.3,4.78,4.13,1.13,4.78,477.88,458.46,210188.54,3823.01,523.7,65.46,62.8,3944.24,210188.54,1,0.959364
FAILED,5288.12,1278.23,23,33,72.73,23,33,10,76.65,5.01,4.3,0.77,5.01,501.13,435.38,189554.8,4009.89,549.3,68.66,59.64,3557.04,189554.8,0,0.868628
FAILED,5128.25,1278.23,22,32,72.73,22,32,10,76.65,4.81,4.16,0.75,4.81,481.25,399.19,159351.98,3850.02,527.4,65.93,54.68,2990.28,159351.98,0,0.829364
FAILED,4126.69,811.03,22,32,63.64,22,32,10,-156.22,4.14,3.64,2.28,4.14,414.38,304.47,92703.79,3315.66,454.2,56.78,41.71,1739.61,92703.79,1,0.73459
FAILED,5124.6,1523.51,21,33,54.55,21,33,12,-51.1,4.5,3.92,0.79,4.5,450.13,366.92,134626.92,3601.09,493.3,61.66,50.26,2526.31,134626.92,2,0.815115
FAILED,4975.68,1124.2,22,32,72.73,22,32,10,75.19,4.81,4.16,0.74,4.81,481.38,421.17,177381.36,3851.48,527.6,65.95,57.69,3328.61,177381.36,0,0.874754
FAILED,7249.63,2288.55,30,41,63.64,30,41,11,-0.73,6.2,5.16,0.99,6.2,620.13,431.89,186529.12,4961.08,679.6,84.95,59.16,3500.26,186529.12,1,0.69641
FAILED,4621.63,1303.78,21,32,54.55,21,32,11,-51.1,4.15,3.65,0.75,4.15,414.63,345.37,119282.8,3317.85,454.5,56.81,47.31,2238.37,119282.8,2,0.832776
FAILED,4341.31,811.03,22,32,63.64,22,32,10,-156.22,4.41,3.85,2.44,4.41,441.25,334.79,112087.12,3530.28,483.6,60.45,45.86,2103.34,112087.12,1,0.758644
FAILED,5042.11,1027.84,24,32,54.55,24,32,8,-83.95,5.02,4.31,1.23,5.02,501.75,418.72,175325.16,4014.27,549.9,68.74,57.36,3290.02,175325.16,2,0.834449
FAILED,7116.77,1706.74,25,33,63.64,25,33,8,-219.73,6.76,5.55,0.78,6.76,676.25,651.24,424109.78,5410.03,741.1,92.64,89.21,7958.53,424109.78,1,0.962975
FAILED,5163.29,1151.21,23,32,63.64,23,32,9,-232.14,5.02,4.31,1.08,5.01,501.5,422.78,178742.25,4012.08,549.6,68.7,57.91,3354.14,178742.25,1,0.84294
PASSED,3942.73,816.14,23,32,54.55,23,32,9,-150.38,3.91,3.46,1.93,3.91,390.75,352.16,124015.15,3126.59,428.3,53.54,48.24,2327.17,124015.15,2,0.901009
FAILED,20458.98,6836.45,19,32,58.33,19,32,13,-1073.1,17.03,11.34,0.62,17.03,1702.75,1574.64,2479490.19,13622.53,1866.1,233.26,215.7,46528.24,2479490.19,1,0.924719
FAILED,6066,2219.25,21,33,54.55,21,33,12,-171,4.81,4.15,0.72,4.81,480.75,490.15,240247.48,3846.75,512.9,64.11,65.35,4271.07,240247.48,2,1.019342
FAILED,6016.5,2219.25,20,32,54.55,20,32,12,-171,4.75,4.11,0.71,4.75,474.63,480.52,230901.25,3797.25,506.3,63.29,64.07,4104.91,230901.25,2,1.012324
PASSED,3535.5,1392,19,32,54.55,19,32,13,-422.25,2.68,2.46,0.73,2.68,267.88,488.2,238339.8,2143.5,285.8,35.73,65.09,4237.15,238339.8,2,1.821718
FAILED,6063.75,2219.25,20,32,54.55,20,32,12,-171,4.81,4.15,0.72,4.8,480.5,489.71,239811.02,3844.5,512.6,64.08,65.29,4263.31,239811.02,2,1.018883
FAILED,11954.25,9381.75,17,32,50,17,32,15,-1490.25,3.22,2.9,0.08,3.21,321.5,1345.16,1809445.89,2572.5,343,42.88,179.35,32167.93,1809445.89,3,4.182603
FAILED,9609.3,2657.7,25,36,66.67,25,36,11,127.8,8.69,6.82,1.13,8.69,868.88,835.65,698308.08,6951.6,772.4,96.55,92.85,8621.09,698308.08,0,0.961678
FAILED,11006.1,4700.7,23,42,50,23,42,19,-798.3,7.88,6.3,0.88,7.88,788.13,1406.62,1978576.81,6305.4,700.6,87.57,156.29,24426.87,1978576.81,2,1.784744
FAILED,12502.8,5023.8,26,38,66.67,26,38,12,24.3,9.35,7.23,0.84,9.35,934.88,675.36,456112.98,7479,831,103.87,75.04,5631.02,456112.98,0,0.722442
FAILED,11214,4619.7,25,38,66.67,25,38,13,228.6,8.24,6.54,0.75,8.24,824.25,413.44,170930.75,6594.3,732.7,91.59,45.94,2110.26,170930.75,0,0.501583
FAILED,10257.3,4098.6,20,36,41.67,20,36,16,-798.3,7.7,6.18,0.86,7.7,769.75,1387.89,1926241.13,6158.7,684.3,85.54,154.21,23780.76,1926241.13,3,1.802782
FAILED,11351.7,3094.2,22,37,58.33,22,37,15,-225,10.32,7.82,1.19,10.32,1032.13,1207.27,1457507.57,8257.5,917.5,114.69,134.14,17993.92,1457507.57,1,1.169588
FAILED,11361.6,3357.9,24,39,58.33,24,39,15,-261,10,7.63,0.99,10.01,1000.38,1133.21,1284169.11,8003.7,889.3,111.16,125.91,15853.94,1284169.11,1,1.132692
FAILED,10434.6,3241.8,22,36,58.33,22,36,14,-198,8.99,7.01,1.29,8.99,899,1132.41,1282360.79,7192.8,799.2,99.9,125.82,15831.62,1282360.79,1,1.259459
FAILED,8898.3,2841.3,21,36,50,21,36,15,-147.6,7.57,6.1,0.8,7.57,757.13,889.81,791759.14,6057,673,84.12,98.87,9774.8,791759.14,2,1.175345
FAILED,10996.2,4136.4,23,35,41.67,23,35,12,-716.4,8.57,6.75,0.79,8.57,857.38,1289.19,1662002.12,6859.8,762.2,95.27,143.24,20518.54,1662002.12,3,1.503516
FAILED,10895.4,3573.9,24,36,50,24,36,12,-513,9.15,7.11,0.87,9.15,915.13,1325.26,1756304.44,7321.5,813.5,101.69,147.25,21682.77,1756304.44,2,1.448028
FAILED,12634.2,6380.1,32,50,41.67,32,50,18,-654.3,7.82,6.26,0.8,7.82,781.75,1020.97,1042376.23,6254.1,694.9,86.86,113.44,12868.84,1042376.23,3,1.30601
FAILED,8880.3,2841.3,20,35,50,20,35,15,-147.6,7.55,6.08,0.8,7.55,754.88,884.61,782537.29,6039,671,83.87,98.29,9660.95,782537.29,2,1.171933
FAILED,11215.8,4401.9,23,36,41.67,23,36,13,-716.4,8.52,6.71,0.78,8.52,851.63,1276.67,1629884.23,6813.9,757.1,94.64,141.85,20122.03,1629884.23,3,1.498838
FAILED,7323.3,3140.1,21,40,50,21,40,19,-135,5.23,4.47,1.01,5.23,522.88,777.31,604212.41,4183.2,464.8,58.1,86.37,7459.41,604212.41,2,1.486575
FAILED,10807.2,3852.9,26,41,41.67,26,41,15,-332.1,8.69,6.82,0.94,8.69,869.25,1220.46,1489529.53,6954.3,772.7,96.59,135.61,18389.25,1489529.53,3,1.403976
FAILED,9640.8,4040.1,23,38,50,23,38,15,-241.2,7,5.72,0.95,7,700,950.22,902927.34,5600.7,622.3,77.79,105.58,11147.25,902927.34,2,1.357244
FAILED,11687.4,4388.4,27,45,50,27,45,18,-468.9,9.12,7.09,0.79,9.12,912.38,1280.37,1639350.42,7299,811,101.37,142.26,20238.89,1639350.42,2,1.403374
FAILED,11080.8,3321,23,37,50,23,37,14,-36.9,9.7,7.44,1.14,9.7,969.88,1133.3,1284367.94,7759.8,862.2,107.78,125.92,15856.39,1284367.94,2,1.168306
FAILED,10427.4,3855.6,28,46,50,28,46,18,-539.1,8.21,6.52,0.89,8.22,821.38,928.97,862978.01,6571.8,730.2,91.28,103.22,10654.05,862978.01,2,1.130806
FAILED,11339.1,3015,21,36,58.33,21,36,15,-225,10.41,7.86,1.36,10.4,1040.5,1203.01,1447233.93,8324.1,924.9,115.61,133.67,17867.09,1447233.93,1,1.156215
FAILED,11809.8,4268.7,24,41,50,24,41,17,-612,9.43,7.28,0.78,9.43,942.63,1340.42,1796730.84,7541.1,837.9,104.74,148.94,22181.86,1796730.84,2,1.421997
FAILED,11952.9,4311.9,25,38,41.67,25,38,13,-571.5,9.55,7.35,0.76,9.55,955.13,1348.74,1819112.94,7641,849,106.13,149.86,22458.18,1819112.94,3,1.412042
FAILED,11403,4431.6,23,36,41.67,23,36,13,-577.8,8.71,6.84,0.72,8.71,871.38,1163.02,1352605.58,6971.4,774.6,96.82,129.22,16698.83,1352605.58,3,1.334642
FAILED,8327.7,2819.7,23,36,50,23,36,13,-418.5,6.88,5.64,1.08,6.89,688.5,992.84,985726.67,5508,612,76.5,110.32,12169.47,985726.67,2,1.442092
FAILED,12080.7,4172.4,25,37,41.67,25,37,12,-571.5,9.89,7.56,0.86,9.89,988.5,1334.22,1780156.21,7908.3,878.7,109.84,148.25,21977.24,1780156.21,3,1.34969
FAILED,9461.7,3487.5,26,41,58.33,26,41,15,-132.3,7.47,6.03,0.95,7.47,746.75,759.96,577536.64,5974.2,663.8,82.97,84.44,7130.08,577536.64,1,1.017717
FAILED,11136.6,3357.9,24,39,58.33,24,39,15,-306,9.72,7.46,0.96,9.72,972.25,1116.18,1245866.23,7778.7,864.3,108.04,124.02,15381.06,1245866.23,1,1.147908
FAILED,12293.1,5225.4,26,40,41.67,26,40,14,-579.6,8.83,6.91,0.74,8.84,883.38,1281.94,1643365.04,7067.7,785.3,98.16,142.44,20288.46,1643365.04,3,1.4511
FAILED,10493.1,2989.8,23,36,41.67,23,36,13,-76.5,9.38,7.25,1.16,9.38,937.88,1060.85,1125402.77,7503.3,833.7,104.21,117.87,13893.86,1125402.77,3,1.131081
